Year,Ticker,CompanyName,Industry,Sector,REVT,COGS,XSGA_COMPONENTS,XRD,XINT,BE,MIB,PROF,COGS_DA,XSGA_DA,MarketCap
2010,REITIR.IC,Reitir fasteignafelag hf,Real Estate Operations,Real Estate,378.72,89.12,15.3,0.0,178.23,1022.93,0.0,0.0939164947748135,0.0,0.0,
2011,REITIR.IC,Reitir fasteignafelag hf,Real Estate Operations,Real Estate,370.34,85.11,16.83,0.0,181.83,951.19,0.0,0.0910123108947738,0.0,0.0,
2012,REITIR.IC,Reitir fasteignafelag hf,Real Estate Operations,Real Estate,367.19,83.94,18.2,0.0,180.55,563.35,0.0,0.1499955622614715,0.0,0.0,
2013,REITIR.IC,Reitir fasteignafelag hf,Real Estate Operations,Real Estate,394.39,90.82,20.18,0.0,195.46,1085.91,0.0,0.0809735613448628,0.0,0.0,
2014,REITIR.IC,Reitir fasteignafelag hf,Real Estate Operations,Real Estate,460.11,113.74,23.13,0.0,239.22,2342.76,0.0,0.0358636821526746,0.0,0.0,
2015,REITIR.IC,Reitir fasteignafelag hf,Real Estate Operations,Real Estate,547.06,129.92,27.88,0.0,146.22,3178.95,0.0,0.0764529168436118,0.0,0.0,4307.02
2016,REITIR.IC,Reitir fasteignafelag hf,Real Estate Operations,Real Estate,699.74,178.86,38.0,0.0,198.17,3525.06,0.0,0.0807674195616528,0.0,0.0,5286.56
2017,REITIR.IC,Reitir fasteignafelag hf,Real Estate Operations,Real Estate,837.86,223.67,46.79,0.0,236.26,3910.74,0.0,0.0846745117292379,0.0,0.0,4922.98
2018,REITIR.IC,Reitir fasteignafelag hf,Real Estate Operations,Real Estate,862.46,241.27,46.82,0.0,259.47,3493.16,0.0,0.0901476027436475,0.0,0.0,3860.43
2019,REITIR.IC,Reitir fasteignafelag hf,Real Estate Operations,Real Estate,842.48,245.49,45.63,0.0,238.52,3457.66,0.0,0.0904773748720232,0.0,0.0,3649.72
2020,REITIR.IC,Reitir fasteignafelag hf,Real Estate Operations,Real Estate,744.05,230.08,43.87,0.0,232.93,3550.25,0.0,0.0668037462150552,0.0,0.0,3704.02
2021,REITIR.IC,Reitir fasteignafelag hf,Real Estate Operations,Real Estate,803.13,231.65,46.63,0.0,204.95,3988.9,0.0,0.0801975481962445,0.0,0.0,4495.09
2022,REITIR.IC,Reitir fasteignafelag hf,Real Estate Operations,Real Estate,958.1,255.14,51.81,0.0,225.44,3887.83,0.0,0.1094981004827886,0.0,0.0,4733.04
2023,REITIR.IC,Reitir fasteignafelag hf,Real Estate Operations,Real Estate,1158.03,316.28,63.7,0.0,279.72,4496.67,0.0,0.1108220082861317,0.0,0.0,4700.6
2024,REITIR.IC,Reitir fasteignafelag hf,Real Estate Operations,Real Estate,1281.66,345.71,80.68,0.0,319.76,5929.17,0.0,0.0903178691115282,0.0,0.0,6815.11
